filename,hindi_transcript,char_count,word_count,matra_count,halant_count,avg_word_len,duration
00219,इसलिए मनुष्य और दृश्य जगत् में इतना घनिष्ठ सम्बन्ध है .,55,11,8,6,5.0,4.9867083333333335
00220,आप यज्ञ स्थान की ओर जाइए .,26,7,3,2,3.71,2.9744166666666665
00221,दोनों किस्म की डायबिटीज की उपज अलगअलग ढंग से होती है .,54,12,14,1,4.5,5.176166666666667
00222,श्री कुमार ने कहा कि बिहार सरकार झारखंड को बिहार भवन नहीं दे सकती .,67,15,18,1,4.47,6.424041666666667
00223,माँ हो सकता है मुझे कुछ समय लग जाए .,36,10,9,0,3.6,3.4644166666666667
00224,वास्तव में इन्द्रियों से ज्ञान से प्रत्यक्ष सब पदार्थ उनके लिए सत्य हैं .,73,14,14,9,5.21,6.528583333333334
00225,नहीं मैडम आपको अकेले छोड़कर जाने का तो सवाल ही नहीं उठता .,58,13,16,0,4.46,5.483229166666667
00226,मैं उर्दू के लिए जान इसलिए देता हूँ कि उर्दू शायरी की जुबान है .,64,15,19,2,4.27,5.9666875
00227,सनकी अधीक्षक को घसीट कर एक तरफ़ ले जाता है .,44,11,8,1,4.0,4.699229166666667
00228,किन्नरी वीणासमूह के बाद शार्ङ्गदेव ने पिनाकी वीणा के लक्षणों का वर्णन किया है .,79,15,22,5,5.27,7.044708333333333
00229,गाड़ी अपनी मद्धम रफ्तार से आगे बढ़ रही है .,43,10,8,2,4.3,4.099770833333333
00230,नीले कमरे का पर्दा हटाकर मैंने आवाज दी .,40,9,11,1,4.44,4.178791666666666
00231,भारत की ओर से सचिन सबसे सफल गेंदबाज रहे उन्होंने दो विकेट लिए .,63,14,16,1,4.5,6.165791666666666
00232,उसपर क़ाबू पाकर उसने नरमी से कहा अहमद भाई आदाब अर्ज़ है .,57,13,10,1,4.38,5.814020833333333
00233,वे निढाल कुर्सी या फर्श पर फैल जाते .,37,9,9,2,4.11,3.674541666666667
00234,परन्तु हमारे पर्वतीय स्थानों में कई वनोषधियाँ जिनसेङ से भी अधिक गुणवान हैं .,76,14,22,3,5.43,6.755395833333333
00235,फिर प्रेमाभिभूत होकर अर्जुन को आलिंगन दिया .,44,8,12,2,5.5,4.320291666666667
00236,उनके मुखमण्डल पर अब तनिक संतुष्टि के भाव झलकने लगे थे .,55,12,11,2,4.58,5.280708333333333
00237,विधानसभा में बसपा की विकास यात्रा से शुरू हुई है .,50,11,16,1,4.55,4.705770833333333
00238,हुर्रियत कॉन्फ्रेंस ने हमले की कड़े शब्दों में निंदा की .,57,11,16,4,5.18,4.437895833333333
00239,श्री नामधारी यहां होम्योपैथी चिकित्सकों के द्वितीय राज्य स्तरीय संगोष्ठी का उद्घाटन करने आये थे .,97,16,27,8,6.06,8.397104166666667
00240,देखा जाए तो अमेरिका का स्वार्थ ईरान के तेल भंडारों से जुड़ा है .,63,14,20,2,4.5,5.849666666666667
00241,सच में पिता बोले अब हम पढ़ सकते हैं .,37,10,9,0,3.7,3.7309791666666667
00242,जाजमों पर जगहजगह थालपरातों में गुलाल के ढेर .,45,9,13,0,5.0,4.852104166666667
00243,अतएव बुद्धवचन ज्ञान और साधना का नया विकल्प देते हैं .,53,11,11,3,4.82,5.4636458333333335
00244,संघप्रमुख स्थविर के चयन में आयु को महत्व नहीं दिया जाता था .,60,13,15,3,4.62,5.628291666666667
00245,ऐसे लोग कृष्ण को बाल गोपाल या राधिका रमण ही पसन्द करेंगे .,58,13,15,2,4.46,5.4479375
